"","age","PS","SS","EL","LL","TS_notx","TS","EN","LN","Treated","Dead_TS","Dead_other","n_sim"
"60",76,0.000310365459113693,0.00703719683874862,0,0,0.00127930138986813,0.0308376705964937,0.00272529680772639,0.000101189390694481,0,0.000812955326518993,3.39562532519297,5
"61",2,0.000461320690879341,0.0144776162705961,0,0,0.0017626782506255,0.212978143609773,0.00435753197356745,0.000259175060593178,0,8.42138782928617e-05,1.49170797034732,6
"62",7,0.000461320522165992,0.0144783557078972,0,0,0.00175702742233217,0.206213144627409,0.00435809372048263,0.000258328099224069,0,0.000132376955041951,1.73833385339191,6
"63",12,0.000461320550299629,0.0144782150906177,0,0,0.00174708534455719,0.198287594663729,0.00435789426397945,0.000256839321176045,0,0.000207790188205048,2.04157537272566,6
"64",17,0.000461321135906323,0.0144756103897884,0,0,0.001734281951586,0.18946722286058,0.00435572003816782,0.000254925025108519,0,0.000326274110690124,2.35618808942607,6
"65",22,0.00046132184487319,0.0144724792493814,0,0,0.00172170546881625,0.180028414895399,0.00435321560257153,0.000253046607850409,0,0.000514405491976925,2.63930153451063,6
"66",27,0.000461322166084687,0.0144710632273856,0,0,0.00170825751546215,0.169696963445429,0.00435209124906049,0.000251037357171846,0,0.000775565687316552,2.89998156390749,6
"67",32,0.000461322420491852,0.0144699356439972,0,0,0.00169011014790975,0.158091452694214,0.00435116580786823,0.00024832431379381,0,0.00107000998947915,3.18403910193589,6
"68",37,0.000461322749101848,0.014468480641352,0,0,0.0016644367484135,0.145091432564934,0.00434997888629277,0.000244483579195128,0,0.0013460388800742,3.49777870062946,6
"69",42,0.000461323187946371,0.0144665191970921,0,0,0.0016273605800511,0.130655579995526,0.00434828062746589,0.000238933266172575,0,0.0015673611949983,3.84735437590692,6
"70",50,0.000461325544097831,0.0144560475517464,0,0,0.00153760826245409,0.105325909000725,0.00433950024501355,0.000225493502784621,0,0.00163144027099682,4.40085457205942,6
"71",60,0.000461332260563976,0.0144263286079022,0,0,0.00137256091567477,0.0725020005736386,0.00431502992330509,0.000200777309580715,0,0.00116550618610702,4.67792418851102,6
"72",76,0.000461359865076282,0.0143049167462921,0,0,0.00089691288342291,0.023061057072477,0.00421505830168297,0.000129584591432011,0,0.000381130503395783,3.39574558936806,6
"73",2,0.000551855945665797,0.00736061285827881,0,0,0.00192451664259478,0.195047499176009,0.0013629462682493,0.00022749464526311,0,3.06350687369746e-06,1.49172153105639,7
"74",7,0.000551859840569941,0.00736098382268974,0,0,0.00192379520683317,0.190239540636396,0.00136316891110144,0.000227408518480976,0,8.6933139700432e-06,1.73835479393502,7
"75",12,0.000551859191056607,0.00736091755634356,0,0,0.00191985775804413,0.184490726156249,0.001363052212947,0.000226940015338071,0,2.46653585264608e-05,2.04160697518285,7
"76",17,0.000551845672023711,0.00735962023624431,0,0,0.00191333686803032,0.17804450884255,0.00136211943693322,0.000226165456884621,0,7.01573012630926e-05,2.35623357947087,7
"77",22,0.000551829306112413,0.00735805548389461,0,0,0.00190806338357181,0.171168808465293,0.00136108292650552,0.000225541066728801,0,0.000200047198653887,2.63936146056132,7
"78",27,0.000551821891550424,0.00735734728862914,0,0,0.00190459988586656,0.163603041924557,0.00136061780011105,0.000225133695294141,0,0.000452850921939837,2.90005110480866,7
"79",32,0.000551816019182606,0.00735678484736231,0,0,0.00190033783985333,0.154938449545363,0.00136022491347906,0.000224633018635437,0,0.000796497535670686,3.18410948801023,7
"80",37,0.000551808434219614,0.00735605876363736,0,0,0.00189370248187356,0.144973965970219,0.00135972388500642,0.000223851057077553,0,0.00117487969149753,3.49783722626135,7
"81",42,0.000551798305149929,0.00735508449734749,0,0,0.00188151852298308,0.133535711040575,0.00135896993375291,0.000222409580314828,0,0.00156737920006426,3.84738142048915,7
"82",50,0.000551743929027193,0.00734986992179918,0,0,0.00184209688691693,0.11249359249665,0.00135517531227054,0.000217731185731714,0,0.00199427147619833,4.40079792107692,7
"83",60,0.000551588985891785,0.00733504945424519,0,0,0.00175633219651636,0.0833480251644645,0.00134476636131192,0.000207523257742516,0,0.00123703818695842,4.67790705233992,7
"84",76,0.000550953133166398,0.00727449058416987,0,0,0.00140361594013573,0.0317185256058924,0.00130211263422286,0.000165570912559776,0,0.000551405857928485,3.39569532653013,7
"85",2,0.000572028685347514,0.00782980819983944,0,0,0.000960125004209144,0.274203292953654,0.00185901130402715,0.000106367110052901,0,2.76357108466999e-06,1.49172156840016,8
"86",7,0.000572030126838841,0.00783017770309404,0,0,0.000959743734568838,0.267432147909564,0.0018592705618061,0.000106324413253139,0,7.697342393968e-06,1.73835491974961,8
"87",12,0.000572029886463719,0.0078301114242647,0,0,0.000957757205222566,0.259337315415238,0.00185916148675972,0.00010610262256136,0,2.1435036684055e-05,2.04160738738189,8
"88",17,0.000572024883065112,0.00782881860863304,0,0,0.000954490032929504,0.25026037001514,0.00185812599155801,0.000105738523073091,0,5.98369682378542e-05,2.3562348992199,8
"89",22,0.000572018825816578,0.00782725961317314,0,0,0.000951843653058267,0.240576903640265,0.00185695035388411,0.000105444721681174,0,0.000167511763070438,2.63936562742045,8
"90",27,0.00057201608150837,0.00782655405418653,0,0,0.000950086238301124,0.229920226816118,0.00185642262006083,0.00010525118914024,0,0.000376224886894187,2.90006146736285,8
"91",32,0.000572013907972235,0.00782599360889321,0,0,0.000947911272013297,0.217716544532715,0.00185598372797724,0.000105012028878498,0,0.000659667544912261,3.18412977396029,8
"92",37,0.00057201110050972,0.00782527012016765,0,0,0.000944522870824164,0.203684746880847,0.00185542213196798,0.000104638021823037,0,0.00097148831554848,3.49787087280985,8
"93",42,0.000572007351313431,0.00782429903941127,0,0,0.000938332062024153,0.187582396914957,0.00185460182586863,0.000103951493288223,0,0.00129378684570275,3.84743203298857,8
"94",50,0.000571987222881671,0.00781910227780564,0,0,0.000918431136705126,0.157973885800435,0.00185040745321508,0.000101736226406446,0,0.00164351282531967,4.40087342163226,8
"95",60,0.000571929853498543,0.00780433298490735,0,0,0.000875245963907822,0.116996487633301,0.00183879323647438,9.69117751982409e-05,0,0.00101667258446288,4.67796579442928,8
"96",76,0.000571694205051194,0.0077439712471077,0,0,0.000698332957004277,0.0445244036456333,0.00179128525604747,7.71646180165513e-05,0,0.000453814867577911,3.39572224374447,8
"97",2,0.000859178386419745,0.0162456595979192,0,0,0.000417602322760317,0.0440157307805979,0.00520661538294045,0.000113336196309844,0,6.83618260055622e-09,1.49172193058349,9
"98",7,0.00085918026448911,0.0162465965943698,0,0,0.000417674221514896,0.043036980795308,0.00520734972240174,0.00011335594364757,0,4.67749835585194e-08,1.73835593187195,9
"99",12,0.000859179951312738,0.01624640977067,0,0,0.000417337684169421,0.0418578012164609,0.00520705939299763,0.000113255116563422,0,3.20887675804573e-07,2.04161019693731,9
"100",17,0.000859173432551045,0.0162430902993991,0,0,0.000416496277874222,0.0405314242559825,0.00520415739834048,0.000113008910881068,0,2.20864365239589e-06,2.35624257781145,9
"101",22,0.00085916554074309,0.0162391104325733,0,0,0.000415757380561821,0.0391227694691583,0.00520084542543894,0.000112795219379154,0,1.52517907373737e-05,2.63938604194645,9
"102",27,0.000859161965258711,0.0162373116431426,0,0,0.000415376216910376,0.0375782807032209,0.00519935994399429,0.000112685855330288,0,5.58424952312334e-05,2.90010669935735,9
"103",32,0.000859159133414483,0.0162358762878083,0,0,0.000414988033259975,0.0358070632666701,0.00519812871107583,0.000112574902349556,0,0.000121519831722008,3.18421263838116,9
"104",37,0.000859155475639686,0.0162340248103115,0,0,0.000414455111015106,0.0337629301465117,0.0051965518073117,0.000112421951493942,0,0.000199410935183152,3.4980026886257,9
"105",42,0.000859150590895382,0.016231519730689,0,0,0.000413437048554477,0.031400221263773,0.0051942663335575,0.000112125271597471,0,0.000287500567586246,3.84762265078147,9
"106",50,0.000859124365865021,0.0162181726494431,0,0,0.000409383650137646,0.0269958358330082,0.00518253030512976,0.000110943639138703,0,0.0004761557677606,4.40112901357549,9
"107",60,0.00085904961881792,0.0161803377739031,0,0,0.00039987136032447,0.0208192103345919,0.00514994970054475,0.000108144148493086,0,0.00014972312995201,4.67819753153599,9
"108",76,0.000858742569641796,0.0160258195752156,0,0,0.000359147258073412,0.00921747650613611,0.00501676201289645,9.62101307267607e-05,0,0.000133277207883586,3.395809255948,9
"109",2,0.000493739343460928,0.0105810191834185,0,0,0.00213480466676691,0.214283231286471,0.00770294411439694,0.000570480708777036,0,5.14950461968394e-05,1.49171374712838,10
"110",7,0.00049373957111517,0.0105814820149778,0,0,0.00213012956503935,0.207960760123602,0.00770393690050474,0.000569187313235208,0,8.76813751106613e-05,1.73834191398604,10
"111",12,0.000493739533152873,0.0105814000000705,0,0,0.00212081559962374,0.200507213788535,0.00770358471048704,0.000566616544887468,0,0.000149104161940705,2.04158625576268,10
"112",17,0.000493738742963245,0.0105797828675222,0,0,0.00210845112366089,0.192185853205433,0.00769974275057835,0.000563215993273644,0,0.000253732417782381,2.35620203459619,10
"113",22,0.000493737786323378,0.0105778315205859,0,0,0.00209692229359854,0.183272842029063,0.00769531696967147,0.000560055314872909,0,0.000433594899855769,2.63931813658246,10
"114",27,0.000493737352900904,0.0105769482501834,0,0,0.00208536201646764,0.173482396365715,0.00769333002971125,0.000556887188536142,0,0.000700646635295285,2.89999902049872,10
"115",32,0.000493737009620939,0.0105762469983001,0,0,0.00206953676437473,0.162405341861219,0.00769169469477115,0.000552543809653495,0,0.00101639878421542,3.1840547235089,10
"116",37,0.000493736566217916,0.0105753416600567,0,0,0.002046311573921,0.149887447462642,0.00768959727862033,0.000546156675233354,0,0.00132617331683333,3.49778924670868,10
"117",42,0.000493735974074469,0.0105741275639013,0,0,0.00201111257256373,0.135843928914616,0.00768659658276437,0.000536457049425709,0,0.00159192273333504,3.84735613255444,10
"118",50,0.000493732794906301,0.0105676270489226,0,0,0.00192106929040228,0.110852902549011,0.00767108144742166,0.000511616565477978,0,0.00173726048233559,4.40083643733728,10
"119",60,0.000493723732744377,0.0105491463067967,0,0,0.00174793707876129,0.0778256495160655,0.00762784041575037,0.000463814927712853,0,0.00119749949341426,4.67791587656813,10
"120",76,0.000493686493742764,0.0104735956297432,0,0,0.00120476571747154,0.0260008904342103,0.00745118360216495,0.000313987856033049,0,0.000426176098912895,3.39573251130324,10
