"","x"
"X999",999
"msm",0.065899486107598
"msw",0.150978925267857
"men",0.084616962722855
"nopregw",0.100830040554965
"women",0.100830040554965
"baby",-1.77380824921692
"preg",28.0532332602861
"all",0.0880027738040996
