"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","LE_loss","QALY_loss","n_sim"
"58",50,1,1,0,29.0684873700364,29.0690498077688,29.0371937337514,29.0690498077687,0.000562437732334331,0.0318560740173446,5
"59",60,1,1,0,20.9295405629204,20.9295739710551,20.9053083882181,20.9295739710551,3.34081346906601e-05,0.0242655828369855,5
"60",76,1,1,0,9.5242508350373,9.52435279288266,9.50999522896334,9.52435279288265,0.000101957845362932,0.0143575639193116,5
"61",2,1,1,0,73.9199954670128,73.919996289754,73.7188761221014,73.919996289754,8.22741213823974e-07,0.20112016765259,6
"62",7,1,1,0,68.9882658527157,68.9882684993047,68.8003413028324,68.9882684993048,2.64658903859072e-06,0.187927196472387,6
"63",12,1,1,0,64.0239938093633,64.0240023193695,63.8493367490522,64.0240023193696,8.51000625345932e-06,0.174665570317465,6
"64",17,1,1,0,59.1346966520134,59.1347240506741,58.9730963504207,59.134724050674,2.73986606629251e-05,0.161627700253348,6
"65",22,1,1,0,54.4207370816868,54.420825573207,54.2717344228188,54.420825573207,8.84915202163938e-05,0.149091150388145,6
"66",27,1,1,0,49.8233969532478,49.8236119262197,49.6866938458695,49.8236119262197,0.000214972971981808,0.136918080350213,6
"67",32,1,1,0,45.2536893372449,45.2540680813518,45.1292120776657,45.2540680813518,0.000378744106939166,0.124856003686062,6
"68",37,1,1,0,40.700432235899,40.7009714534354,40.5881270113246,40.7009714534354,0.000539217536406511,0.112844442110841,6
"69",42,1,1,0,36.162757008963,36.1634415995883,36.0625565132412,36.1634415995883,0.000684590625319004,0.100885086347155,6
"70",50,1,1,0,29.0682088341446,29.0690498077688,28.9868383219464,29.0690498077687,0.000840973624178787,0.0822114858223806,6
"71",60,1,1,0,20.9292252245632,20.9295739710551,20.8692228567266,20.9295739710551,0.00034874649192318,0.0603511143284621,6
"72",76,1,1,0,9.52419445685321,9.52435279288266,9.49315016973148,9.52435279288265,0.000158336029446815,0.0312026231511773,6
"73",2,1,1,0,73.9199962721338,73.919996289754,73.6881901234402,73.919996289754,1.76202092916355e-08,0.231806166313774,7
"74",7,1,1,0,68.9882683633067,68.9882684993047,68.7720627336509,68.9882684993048,1.3599805015474e-07,0.216205765653868,7
"75",12,1,1,0,64.0240012701354,64.0240023193695,63.8234921739935,64.0240023193696,1.04923410049196e-06,0.200510145376171,7
"76",17,1,1,0,59.134715945448,59.1347240506741,58.949658369906,59.134724050674,8.10522607253006e-06,0.185065680768027,7
"77",22,1,1,0,54.4207631470599,54.420825573207,54.2506084456664,54.420825573207,6.24261470605347e-05,0.17021712754061,7
"78",27,1,1,0,49.8233979557084,49.8236119262197,49.6677915074262,49.8236119262197,0.000213970511339312,0.15582041879351,7
"79",32,1,1,0,45.2536379584486,45.2540680813518,45.1124977858828,45.2540680813518,0.000430122903225083,0.141570295468988,7
"80",37,1,1,0,40.7003224811934,40.7009714534354,40.5735945131813,40.7009714534354,0.000648972242032642,0.127376940254081,7
"81",42,1,1,0,36.1625826952508,36.1634415995883,36.0502086962337,36.1634415995883,0.000858904337498245,0.113232903354593,7
"82",50,1,1,0,29.0678022550033,29.0690498077688,28.9778347777789,29.0690498077687,0.00124755276541322,0.0912150299898151,7
"83",60,1,1,0,20.9292427940021,20.9295739710551,20.8647814416726,20.9295739710551,0.000331177053013221,0.0647925293825153,7
"84",76,1,1,0,9.5241229143182,9.52435279288266,9.49504811507586,9.52435279288265,0.00022987856445944,0.0293046778067954,7
"85",2,1,1,0,73.919996289754,73.919996289754,73.8532213062893,73.919996289754,-2.8421709430404e-14,0.0667749834646543,8
"86",7,1,1,0,68.9882684993048,68.9882684993047,68.9253080894727,68.9882684993048,-1.4210854715202e-14,0.0629604098321153,8
"87",12,1,1,0,64.0240023193696,64.0240023193695,63.9648822536199,64.0240023193696,-4.2632564145606e-14,0.0591200657497097,8
"88",17,1,1,0,59.1347240506667,59.1347240506741,59.079387998312,59.134724050674,7.41806616133545e-12,0.0553360523620086,8
