"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","LE_loss","QALY_loss","n_sim"
"1",2,1,1,0,29.5229140833183,29.5230232638257,27.4042503116747,27.7215579745273,0.000109180507340767,0.317307662852649,1
"2",7,1,1,0,28.8603576223753,28.8605382177847,26.871916059418,27.1803495206431,0.000180595409418061,0.30843346122511,1
"3",12,1,1,0,28.078461547036,28.0787601461822,26.227551944691,26.5255582263385,0.000298599146105971,0.29800628164751,1
"4",17,1,1,0,27.2083597153977,27.2088540562548,25.4995740047909,25.7859964091779,0.000494340857155606,0.286422404386975,1
"5",22,1,1,0,26.2911185475098,26.2919395584593,24.7278687322557,25.0019926778353,0.000821010949550782,0.274123945579586,1
"6",27,1,1,0,25.2977545090762,25.2990374224323,23.8856202646434,24.1463428265994,0.00128291335613184,0.260722561955969,1
"7",32,1,1,0,24.1728982379695,24.174694858654,22.920592423424,23.166164042218,0.00179662068453723,0.245571618794045,1
"8",37,1,1,0,22.8913632648008,22.8936242573107,21.806006445487,22.0343735870874,0.00226099250993173,0.228367141600398,1
"9",42,1,1,0,21.4296513674784,21.4322643216156,20.5144324443762,20.7233704326711,0.00261295413724838,0.20893798829491,1
"10",50,1,1,0,18.73806854202,18.7407216561711,18.0920716641196,18.2659278835185,0.002653114151137,0.173856219398896,1
"11",60,1,1,0,14.9899079407691,14.9916919730005,14.6453382547017,14.7720077572748,0.001784032231404,0.126669502573106,1
"12",76,1,1,0,8.08237636439706,8.08295799414649,8.03007035348738,8.08295799414649,0.000581629749428103,0.0528876406591152,1
"13",2,1,1,0,29.523023263825,29.5230232638257,27.686449271996,27.7215579745273,6.64357457935694e-13,0.0351087025313497,2
"14",7,1,1,0,28.8605382177522,28.8605382177847,27.1456129225572,27.1803495206431,3.2482461165273e-11,0.0347365980859706,2
"15",12,1,1,0,28.0787601445633,28.0787601461822,26.4912740792793,26.5255582263385,1.61881530402752e-09,0.0342841470592354,2
"16",17,1,1,0,27.2088539749721,27.2088540562548,25.7522280991782,25.7859964091779,8.12827281038153e-08,0.0337683099996511,2
"17",22,1,1,0,26.2919352988483,26.2919395584593,24.9687680082678,25.0019926778353,4.25961102124006e-06,0.0332246695674456,2
"18",27,1,1,0,25.2990076925712,25.2990374224323,24.1136886301006,24.1463428265994,2.97298610547614e-05,0.0326541964987541,2
"19",32,1,1,0,24.1746185624817,24.174694858654,23.1341465335588,23.166164042218,7.62961723239641e-05,0.0320175086592336,2
"20",37,1,1,0,22.8934923549842,22.8936242573107,22.0030894563477,22.0343735870874,0.000131902326543809,0.0312841307397065,2
"21",42,1,1,0,21.4320728575266,21.4322643216156,20.6929405989098,20.7233704326711,0.000191464089027704,0.0304298337613353,2
"22",50,1,1,0,18.7403702172539,18.7407216561711,18.2370679162023,18.2659278835185,0.000351438917235214,0.0288599673162082,2
"23",60,1,1,0,14.9916594890119,14.9916919730005,14.7459136836803,14.7720077572748,3.24839885319506e-05,0.0260940735944715,2
"24",76,1,1,0,8.08287452405684,8.08295799414649,8.06168509295258,8.08295799414649,8.34700896508167e-05,0.0212729011939068,2
"25",2,1,1,0,29.5230232637265,29.5230232638257,27.6798909766445,27.7215579745273,9.91668969163584e-11,0.0416669978827997,3
"26",7,1,1,0,28.8605382161617,28.8605382177847,27.1394136147441,27.1803495206431,1.62301461159586e-09,0.0409359058990191,3
"27",12,1,1,0,28.0787601196389,28.0787601461822,26.4855054700127,26.5255582263385,2.65432653634434e-08,0.0400527563257747,3
"28",17,1,1,0,27.2088536216039,27.2088540562548,25.7469394561289,25.7859964091779,4.34650900160705e-07,0.0390569530489984,3
"29",22,1,1,0,26.29193246781,26.2919395584593,24.9639867818004,25.0019926778353,7.09064928017256e-06,0.0380058960348428,3
"30",27,1,1,0,25.2990049305215,25.2990374224323,24.1094699407635,24.1463428265994,3.24919108294353e-05,0.0368728858359049,3
"31",32,1,1,0,24.1746202252779,24.174694858654,23.1305779021979,23.166164042218,7.46333761298956e-05,0.0355861400201363,3
"32",37,1,1,0,22.8935013408417,22.8936242573107,22.000273028318,22.0343735870874,0.000122916469003087,0.0341005587694099,3
"33",42,1,1,0,21.4320900151625,21.4322643216156,20.690992880218,20.7233704326711,0.000174306453136097,0.0323775524531023,3
"34",50,1,1,0,18.7404215498369,18.7407216561711,18.2367469732534,18.2659278835185,0.000300106334233163,0.0291809102651044,3
"35",60,1,1,0,14.9916356187753,14.9916919730005,14.747727132164,14.7720077572748,5.63542251867943e-05,0.0242806251108032,3
"36",76,1,1,0,8.08288640042629,8.08295799414649,8.06757606708391,8.08295799414649,7.15937202002692e-05,0.015381927062581,3
"37",2,1,1,0,29.5230232616533,29.5230232638257,27.6496362209277,27.7215579745273,2.17241336031293e-09,0.0719217535996606,4
"38",7,1,1,0,28.8605381957689,28.8605382177847,27.1098604737259,27.1803495206431,2.20158256070135e-08,0.0704890469172774,4
"39",12,1,1,0,28.0787599231655,28.0787601461822,26.4567975492132,26.5255582263385,2.23016630940265e-07,0.068760677125276,4
"40",17,1,1,0,27.2088517942496,27.2088540562548,25.7191807342082,25.7859964091779,2.26200523201214e-06,0.0668156749696571,4
"41",22,1,1,0,26.2919166776136,26.2919395584593,24.9372249547344,25.0019926778353,2.28808457265472e-05,0.0647677231008146,4
"42",27,1,1,0,25.2989486914376,25.2990374224323,24.083778142867,24.1463428265994,8.87309946513426e-05,0.0625646837324041,4
"43",32,1,1,0,24.1745022228289,24.174694858654,23.1060986914661,23.166164042218,0.000192635825165155,0.0600653507518807,4
"44",37,1,1,0,22.8933147855753,22.8936242573107,21.9771952257944,22.0343735870874,0.000309471735352673,0.0571783612929551,4
"45",42,1,1,0,21.4318304095265,21.4322643216156,20.6695403125462,20.7233704326711,0.000433912089128796,0.0538301201248785,4
"46",50,1,1,0,18.7400142370559,18.7407216561711,18.2183111189402,18.2659278835185,0.000707419115190788,0.0476167645783541,4
"47",60,1,1,0,14.9915093498488,14.9916919730005,14.7339831720775,14.7720077572748,0.000182623151667727,0.0380245851973626,4
"48",76,1,1,0,8.08278751528699,8.08295799414649,8.06217870269764,8.08295799414649,0.000170478859502055,0.0207792914488536,4
"49",2,1,1,0,29.5230232638257,29.5230232638257,27.691430883786,27.7215579745273,1.06581410364015e-14,0.0301270907412814,5
