"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","LE_loss","QALY_loss","n_sim"
"29",22,1,0,0,26.2915528691214,26.2919395584593,24.8096718150595,25.0019926778353,0.000386689337886992,0.192320862775802,3
"30",27,1,0,0,25.2984173045556,25.2990374224323,23.9634886865362,24.1463428265994,0.000620117876731996,0.182854140063139,3
"31",32,1,0,0,24.173813160821,24.174694858654,22.9940354922153,23.166164042218,0.000881697833037265,0.172128550002707,3
"32",37,1,0,0,22.8925037299207,22.8936242573107,21.8744374845099,22.0343735870874,0.00112052739003232,0.159936102577468,3
"33",42,1,0,0,21.4309591484866,21.4322643216156,20.5772153127513,20.7233704326711,0.00130517312903322,0.146155119919783,3
"34",50,1,0,0,18.7393969389997,18.7407216561711,18.1446577450806,18.2659278835185,0.00132471717138927,0.121270138437964,3
"35",60,1,0,0,14.9907766163156,14.9916919730005,14.6841943184708,14.7720077572748,0.000915356684869195,0.0878134388039875,3
"36",76,1,0,0,8.08266363789375,8.08295799414649,8.0479942345407,8.08295799414649,0.000294356252737771,0.0349637596057928,3
"37",2,1,0,0,29.5229781990623,29.5230232638257,27.4466599583675,27.7215579745273,4.50647633236656e-05,0.274898016159813,4
"38",7,1,0,0,28.8604547710714,28.8605382177847,26.9128957784134,27.1803495206431,8.34467133010719e-05,0.26745374222978,4
"39",12,1,0,0,28.0786056913024,28.0787601461822,26.266898843853,26.5255582263385,0.000154454879762511,0.258659382485519,4
"40",17,1,0,0,27.2085678032406,27.2088540562548,25.5371267805279,25.7859964091779,0.00028625301422025,0.248869628649949,4
"41",22,1,0,0,26.2914075647695,26.2919395584593,24.7635102177823,25.0019926778353,0.000531993689818933,0.238482460052989,4
"42",27,1,0,0,25.2981358714108,25.2990374224323,23.9191973021553,24.1463428265994,0.000901551021456726,0.22714552444409,4
"43",32,1,0,0,24.1733662895432,24.174694858654,22.9519005386468,23.166164042218,0.00132856911084644,0.214263503571186,4
"44",37,1,0,0,22.891893679943,22.8936242573107,21.8348383733485,22.0343735870874,0.00173057736768811,0.199535213738876,4
"45",42,1,0,0,21.4302062352461,21.4322643216156,20.5406057346105,20.7233704326711,0.00205808636953009,0.182764698060623,4
"46",50,1,0,0,18.7385740801534,18.7407216561711,18.1138148780794,18.2659278835185,0.00214757601773385,0.152113005439094,4
"47",60,1,0,0,14.9902284860082,14.9916919730005,14.6618613056819,14.7720077572748,0.0014634869922947,0.110146451592881,4
"48",76,1,0,0,8.08246701906254,8.08295799414649,8.04089589121781,8.08295799414649,0.000490975083950573,0.0420621029286821,4
"49",2,1,0,0,29.5230085899656,29.5230232638257,27.501590676288,27.7215579745273,1.46738600896867e-05,0.219967298239297,5
"50",7,1,0,0,28.8605048506433,28.8605382177847,26.965725617701,27.1803495206431,3.33671413912384e-05,0.214623902942137,5
"51",12,1,0,0,28.078684303465,28.0787601461822,26.3172871413717,26.5255582263385,7.58427171945186e-05,0.208271084966754,5
"52",17,1,0,0,27.2086814467151,27.2088540562548,25.5848025243868,25.7859964091779,0.000172609539728086,0.20119388479111,5
"53",22,1,0,0,26.2915456497153,26.2919395584593,24.8082509410103,25.0019926778353,0.000393908743987481,0.193741736825004,5
"54",27,1,0,0,25.2982638866718,25.2990374224323,23.96067411706,24.1463428265994,0.000773535760504984,0.185668709539424,5
"55",32,1,0,0,24.1734475547581,24.174694858654,22.989682151457,23.166164042218,0.00124730389591576,0.176481890761053,5
"56",37,1,0,0,22.8919002052348,22.8936242573107,21.8684810216113,22.0343735870874,0.00172405207585768,0.165892565476099,5
"57",42,1,0,0,21.4301072134325,21.4322643216156,20.5696774833527,20.7233704326711,0.00215710818316239,0.15369294931844,5
"58",50,1,0,0,18.7382683085183,18.7407216561711,18.1349959840141,18.2659278835185,0.0024533476528461,0.130931899504386,5
"59",60,1,0,0,14.9901695420879,14.9916919730005,14.6736317228196,14.7720077572748,0.00152243091257098,0.0983760344552387,5
"60",76,1,0,0,8.08236711039648,8.08295799414649,8.04007608991383,8.08295799414649,0.00059088375001437,0.0428819042326651,5
"61",2,1,0,0,29.5229396106167,29.5230232638257,27.4871912558071,27.7215579745273,8.36532089714126e-05,0.234366718720228,6
"62",7,1,0,0,28.8604090940072,28.8605382177847,26.9527129574296,27.1803495206431,0.000129123777480089,0.227636563213551,6
"63",12,1,0,0,28.0785609183104,28.0787601461822,26.3057963479967,26.5255582263385,0.000199227871789276,0.219761878341796,6
"64",17,1,0,0,27.2085462694055,27.2088540562548,25.574975794772,25.7859964091779,0.000307786849319314,0.211020614405847,6
"65",22,1,0,0,26.2914625202713,26.2919395584593,24.8002743367243,25.0019926778353,0.000477038187959522,0.20171834111099,6
"66",27,1,0,0,25.2983312088203,25.2990374224323,23.9547584612454,24.1463428265994,0.000706213612009066,0.191584365354018,6
"67",32,1,0,0,24.1737412779974,24.174694858654,22.9859716770805,23.166164042218,0.00095358065661344,0.180192365137511,6
"68",37,1,0,0,22.8924543927148,22.8936242573107,21.8670018106587,22.0343735870874,0.00116986459591573,0.167371776428634,6
"69",42,1,0,0,21.4309402230921,21.4322643216156,20.5703232318816,20.7233704326711,0.0013240985235683,0.153047200789516,6
"70",50,1,0,0,18.739405218176,18.7407216561711,18.1383238607193,18.2659278835185,0.00131643799511849,0.127604022799272,6
"71",60,1,0,0,14.9908130505407,14.9916919730005,14.6778770617053,14.7720077572748,0.000878922459742526,0.094130695569488,6
"72",76,1,0,0,8.08267867104452,8.08295799414649,8.03960978158413,8.08295799414649,0.000279323101974427,0.0433482125623588,6
"73",2,1,0,0,29.5230201593618,29.5230232638257,27.5150803857894,27.7215579745273,3.10446385398677e-06,0.206477588737915,7
"74",7,1,0,0,28.8605295533917,28.8605382177847,26.978675213691,27.1803495206431,8.66439305724498e-06,0.201674306952125,7
"75",12,1,0,0,28.0787359743291,28.0787601461822,26.3296234667136,26.5255582263385,2.4171853031163e-05,0.195934759624876,7
"76",17,1,0,0,27.2087865354825,27.2088540562548,25.5964779064251,25.7859964091779,6.75207722728999e-05,0.18951850275279,7
"77",22,1,0,0,26.2917506321354,26.2919395584593,24.8192455720036,25.0019926778353,0.000188926323932748,0.182747105831616,7
"78",27,1,0,0,25.298618203167,25.2990374224323,23.9709498075842,24.1463428265994,0.00041921926529298,0.17539301901521,7
"79",32,1,0,0,24.1739743303855,24.174694858654,22.9991548683044,23.166164042218,0.000720528268495002,0.167009173913613,7
"80",37,1,0,0,22.8925897331175,22.8936242573107,21.8770354687927,22.0343735870874,0.00103452419323347,0.157338118294714,7
"81",42,1,0,0,21.4309258582335,21.4322643216156,20.5771886742684,20.7233704326711,0.00133846338215804,0.146181758402694,7
"82",50,1,0,0,18.739101472756,18.7407216561711,18.140553354871,18.2659278835185,0.00162018341513459,0.125374528647512,7
"83",60,1,0,0,14.9907605740841,14.9916919730005,14.676557410046,14.7720077572748,0.000931398916321768,0.0954503472287946,7
