"","x"
"X999",999
"msm",0.130931576676055
"msw",0.32911183722295
"men",0.174531233996372
"nopregw",0.211661345615705
"women",0.211661345615705
"baby",-4.23859981715207
"preg",77.5137981401064
"all",0.182309886899706
