"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","QALY_baby","LE_loss","QALY_loss","n_sim"
"24",76,0,0,1,8.79523761170885,8.79546180697912,-0.119507545442296,8.79546180697912,-1.86980474342517,0.000224195270266847,8.91496935242141,2
"25",2,0,0,1,30.1639418896684,30.1639680730653,28.024614710395,28.2533598015368,-1.8663299250883,2.61833968480119e-05,0.228745091141768,3
"26",7,0,0,1,29.5971410900291,29.5971861140679,27.5796192744523,27.803102641513,-1.8663299250883,4.50240387515066e-05,0.223483367060709,3
"27",12,0,0,1,28.9313971455708,28.9314745477906,27.0426715741488,27.2599050712754,-1.8663299250883,7.74022198442026e-05,0.217233497126635,3
"28",17,0,0,1,28.1715641565707,28.1716972762345,26.4173215869961,26.6273466012026,-1.8663299250883,0.000133119663786374,0.210025014206536,3
"29",22,0,0,1,27.3203695627239,27.320598689653,25.7078835210079,25.9097740974883,-1.8663299250883,0.000229126929042422,0.20189057648037,3
"30",27,0,0,1,26.3606855121376,26.3610602128057,24.8974619659422,25.0901389659506,-1.8663299250883,0.000374700668118066,0.19267700000842,3
"31",32,0,0,1,25.2724148256789,25.2729691853691,23.9677523039097,24.1499819321011,-1.8663299250883,0.000554359690195128,0.182229628191468,3
"32",37,0,0,1,24.0405575439934,24.0412947698537,22.901962890731,23.072366392685,-1.8663299250883,0.000737225860298452,0.170403501954052,3
"33",42,0,0,1,22.6437533879515,22.6446384817051,21.6753677189954,21.8324012920338,-1.8663299250883,0.00088509375353496,0.15703357303839,3
"34",50,0,0,1,20.0601734458504,20.0610891081507,19.3671765352194,19.4997116944014,-1.8663299250883,0.000915662300286613,0.13253515918203,3
"35",60,0,0,1,16.2797394138178,16.2804082665332,15.909314902653,16.0070221082244,-1.8663299250883,0.000668852715374868,0.0977072055713588,3
"36",76,0,0,1,8.79521189315167,8.79546180697912,-0.0784718544922274,8.79546180697912,-1.8663299250883,0.000249913827442327,8.87393366147134,3
"37",2,0,0,1,30.1639418480162,30.1639680730653,27.9711325678844,28.2533598015368,-1.72185940777173,2.62250490941085e-05,0.282227233652357,4
"38",7,0,0,1,29.5971375634377,29.5971861140679,27.5271558792585,27.803102641513,-1.72185940777173,4.85506301508565e-05,0.275946762254449,4
"39",12,0,0,1,28.9313846883029,28.9314745477906,26.9914346757666,27.2599050712754,-1.72185940777173,8.98594876943548e-05,0.268470395508857,4
"40",17,0,0,1,28.1715308917525,28.1716972762345,26.3675072142482,26.6273466012026,-1.72185940777173,0.000166384481982362,0.259839386954386,4
"41",22,0,0,1,27.3202903953499,27.320598689653,25.659673722577,25.9097740974883,-1.72185940777173,0.000308294303099643,0.250100374911337,4
"42",27,0,0,1,26.3605249776395,26.3610602128057,24.8510745655659,25.0901389659506,-1.72185940777173,0.000535235166125858,0.239064400384645,4
"43",32,0,0,1,25.2721435579601,25.2729691853691,23.9234570531874,24.1499819321011,-1.72185940777173,0.000825627409053453,0.226524878913782,4
"44",37,0,0,1,24.0401635390612,24.0412947698537,22.8600908843921,23.072366392685,-1.72185940777173,0.00113123079254152,0.212275508292915,4
"45",42,0,0,1,22.6432481613716,22.6446384817051,21.6363292838731,21.8324012920338,-1.72185940777173,0.00139032033350972,0.196072008160765,4
"46",50,0,0,1,20.0596113342557,20.0610891081507,19.3336416951412,19.4997116944014,-1.72185940777173,0.00147777389501158,0.166069999260213,4
"47",60,0,0,1,16.2793430858206,16.2804082665332,15.8843232371316,16.0070221082244,-1.72185940777173,0.00106518071261164,0.122698871092753,4
"48",76,0,0,1,8.79504602195708,8.79546180697912,-0.0184622791494209,8.79546180697912,-1.72185940777173,0.000415785022031656,8.81392408612854,4
"49",2,0,0,1,30.1639600165249,30.1639680730653,28.0281328791649,28.2533598015368,-1.98544012438033,8.05654041613479e-06,0.225226922371888,5
