"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","LE_loss","QALY_loss","n_sim"
"63",12,0,0,0,68.2370173357524,68.2370235451192,67.9452314692086,68.2370235451192,6.20936683048967e-06,0.291792075910578,6
"64",17,0,0,0,63.2956401965939,63.295653598944,63.10471037945,63.2956535989441,1.34023500635294e-05,0.190943219494102,6
"65",22,0,0,0,58.41195685821,58.4120026000562,58.2462184633116,58.4120026000562,4.5741846264491e-05,0.165784136744598,6
"66",27,0,0,0,53.5748506521019,53.5749965228312,53.4264297606724,53.5749965228312,0.000145870729312492,0.148566762158822,6
"67",32,0,0,0,48.7741709199232,48.7746559484144,48.5841034276024,48.7746559484144,0.000485028491219452,0.190552520811963,6
"68",37,0,0,0,44.0148887609672,44.0159889229955,43.752790361592,44.0159889229955,0.0011001620283011,0.263198561403527,6
"69",42,0,0,0,39.295020934255,39.2966203508564,39.011975624483,39.2966203508563,0.00159941660133001,0.284644726373344,6
"70",50,0,0,0,31.9058145960707,31.9075262079402,31.6549287218656,31.9075262079402,0.0017116118694922,0.252597486074567,6
"71",60,0,0,0,23.1733360181811,23.1744201591943,23.0137782355733,23.1744201591943,0.00108414101322651,0.160641923620979,6
"72",76,0,0,0,10.4469906337143,10.447299978622,10.3925340375787,10.447299978622,0.000309344907686082,0.0547659410433017,6
"73",2,0,0,0,78.1470016537557,78.1470019031486,77.5323863457328,78.1470019031486,2.49392940077087e-07,0.614615557415803,7
"74",7,0,0,0,73.2028481249295,73.2028487252173,72.6782815373875,73.2028487252173,6.00287805241351e-07,0.524567187829774,7
"75",12,0,0,0,68.2370220953751,68.2370235451192,67.8659363051697,68.2370235451192,1.44974411853127e-06,0.37108723994946,7
"76",17,0,0,0,63.2956478855583,63.295653598944,63.0510337124185,63.2956535989441,5.71338566857094e-06,0.244619886525534,7
"77",22,0,0,0,58.4119678369939,58.4120026000562,58.1995525826265,58.4120026000562,3.47630623096506e-05,0.212450017429745,7
"78",27,0,0,0,53.5748710931978,53.5749965228312,53.3965562645674,53.5749965228312,0.000125429633342833,0.178440258263734,7
"79",32,0,0,0,48.7742596023791,48.7746559484144,48.5755897863717,48.7746559484144,0.000396346035294926,0.199066162042698,7
"80",37,0,0,0,44.0150478421999,44.0159889229955,43.7618291785853,44.0159889229955,0.000941080795620053,0.254159744410281,7
"81",42,0,0,0,39.2951416446195,39.2966203508564,39.037161033147,39.2966203508563,0.00147870623687396,0.259459317709279,7
"82",50,0,0,0,31.9056134188051,31.9075262079402,31.6688049403974,31.9075262079402,0.00191278913513315,0.238721267542825,7
"83",60,0,0,0,23.1733306995355,23.1744201591943,23.0124103426637,23.1744201591943,0.00108945965881446,0.162009816530571,7
"84",76,0,0,0,10.4468706962241,10.447299978622,10.3898850312064,10.447299978622,0.00042928239791884,0.0574149474155732,7
"85",2,0,0,0,78.1470014823785,78.1470019031486,77.2835718342975,78.1470019031486,4.20770049913699e-07,0.863430068851159,8
"86",7,0,0,0,73.2028477311709,73.2028487252173,72.4590956007302,73.2028487252173,9.94046388314018e-07,0.743753124487085,8
"87",12,0,0,0,68.2370211915826,68.2370235451192,67.6901155023245,68.2370235451192,2.35353665800631e-06,0.546908042794669,8
"88",17,0,0,0,63.295645372255,63.295653598944,62.9107880982161,63.2956535989441,8.22668896205414e-06,0.38486550072799,8
"89",22,0,0,0,58.4119620983823,58.4120026000562,58.0764174125127,58.4120026000562,4.05016739648545e-05,0.335585187543465,8
"90",27,0,0,0,53.574860466645,53.5749965228312,53.2861563094348,53.5749965228312,0.000136056186150313,0.288840213396412,8
"91",32,0,0,0,48.77426334863,48.7746559484144,48.4589362600689,48.7746559484144,0.000392599784412084,0.31571968834551,8
"92",37,0,0,0,44.0151461329405,44.0159889229955,43.6408696403107,44.0159889229955,0.000842790055031628,0.375119282684878,8
"93",42,0,0,0,39.2953529002624,39.2966203508564,38.9247676851117,39.2966203508563,0.00126745059399269,0.371852665744633,8
"94",50,0,0,0,31.9059486807455,31.9075262079402,31.5783164251203,31.9075262079402,0.00157752719468007,0.329209782819916,8
"95",60,0,0,0,23.1735239267706,23.1744201591943,22.9525773143852,23.1744201591943,0.000896232423706067,0.221842844809128,8
"96",76,0,0,0,10.4469468293475,10.447299978622,10.3714948518887,10.447299978622,0.000353149274511466,0.0758051267332736,8
"97",2,0,0,0,78.1470019001008,78.1470019031486,77.9895122405539,78.1470019031486,3.04774516735051e-09,0.157489662594742,9
"98",7,0,0,0,73.2028487075058,73.2028487252173,73.0558948739501,73.2028487252173,1.77115282440354e-08,0.146953851267156,9
"99",12,0,0,0,68.2370234421141,68.2370235451192,68.1081594387201,68.2370235451192,1.03005092455533e-07,0.128864106399121,9
"100",17,0,0,0,63.2956528267201,63.295653598944,63.1898351377669,63.2956535989441,7.7222391325904e-07,0.105818461177144,9
"101",22,0,0,0,58.4119951424851,58.4120026000562,58.3145913147204,58.4120026000562,7.4575711153102e-06,0.0974112853358022,9
"102",27,0,0,0,53.5749633181778,53.5749965228312,53.4875318873198,53.5749965228312,3.32046533983998e-05,0.0874646355113882,9
"103",32,0,0,0,48.7745647377854,48.7746559484144,48.6894683026487,48.7746559484144,9.12106289874259e-05,0.0851876457656715,9
"104",37,0,0,0,44.0158033383181,44.0159889229955,43.92756845315,44.0159889229955,0.000185584677431905,0.0884204698455875,9
"105",42,0,0,0,39.2963392854444,39.2966203508564,39.2134639543368,39.2966203508563,0.000281065411940062,0.0831563965194846,9
"106",50,0,0,0,31.9070868078449,31.9075262079402,31.8328140896837,31.9075262079402,0.00043940009527077,0.0747121182565103,9
"107",60,0,0,0,23.1742930276089,23.1744201591943,23.115741110901,23.1744201591943,0.000127131585347939,0.0586790482932535,9
"108",76,0,0,0,10.447203002143,10.447299978622,10.4114453700402,10.447299978622,9.69764789786609e-05,0.0358546085818272,9
"109",2,0,0,0,78.1469909166352,78.1470019031486,77.4916013136355,78.1470019031486,1.09865133453013e-05,0.655400589513135,10
"110",7,0,0,0,73.2028328781895,73.2028487252173,72.6702033209671,73.2028487252173,1.58470277824563e-05,0.532645404250218,10
"111",12,0,0,0,68.2370006667253,68.2370235451192,67.8545107985296,68.2370235451192,2.28783939348887e-05,0.382512746589583,10
"112",17,0,0,0,63.295609245954,63.295653598944,63.0134627248563,63.2956535989441,4.43529900024942e-05,0.282190874087746,10
"113",22,0,0,0,58.4118883720057,58.4120026000562,58.1624869819935,58.4120026000562,0.000114228050549059,0.249515618062752,10
"114",27,0,0,0,53.5747085519531,53.5749965228312,53.3439933889744,53.5749965228312,0.00028797087810517,0.231003133856767,10
"115",32,0,0,0,48.7739491455638,48.7746559484144,48.507171547921,48.7746559484144,0.000706802850579891,0.267484400493437,10
"116",37,0,0,0,44.014703889687,44.0159889229955,43.7044938167781,44.0159889229955,0.00128503330850549,0.31149510621745,10
"117",42,0,0,0,39.2949144178173,39.2966203508564,38.9878852795812,39.2966203508563,0.0017059330390552,0.308735071275095,10
"118",50,0,0,0,31.9057465502551,31.9075262079402,31.6474817872353,31.9075262079402,0.00177965768506283,0.260044420704876,10
"119",60,0,0,0,23.173318933886,23.1744201591943,23.0055796217652,23.1744201591943,0.00110122530833578,0.168840537429116,10
"120",76,0,0,0,10.446958658225,10.447299978622,10.3883371159847,10.447299978622,0.000341320396954004,0.058962862637296,10
