"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","LE_loss","QALY_loss","n_sim"
"1",2,0,0,0,30.1639680601998,30.1639680730653,28.1315550590425,28.2533598015368,1.28654811248907e-08,0.121804742494319,1
"2",7,0,0,0,29.5971860500186,29.5971861140679,27.6848026270764,27.803102641513,6.40492885395361e-08,0.118300014436603,1
"3",12,0,0,0,28.9314742287595,28.9314745477906,27.1517975256963,27.2599050712754,3.19031165929573e-07,0.108107545579095,1
"4",17,0,0,0,28.1716953629537,28.1716972762345,26.5348698657077,26.6273466012026,1.91328076581954e-06,0.0924767354949019,1
"5",22,0,0,0,27.3205843937038,27.320598689653,25.8212631725156,25.9097740974883,1.42959492031025e-05,0.0885109249726952,1
"6",27,0,0,0,26.3610030529721,26.3610602128057,25.0074140810015,25.0901389659506,5.71598335241674e-05,0.0827248849490481,1
"7",32,0,0,0,25.2728141961655,25.2729691853691,24.0656386716335,24.1499819321011,0.000154989203572597,0.0843432604676586,1
"8",37,0,0,0,24.0409727019499,24.0412947698537,22.9806794974564,23.072366392685,0.000322067903802292,0.091686895228591,1
"9",42,0,0,0,22.644135187263,22.6446384817051,21.7425872797064,21.8324012920338,0.000503294442069091,0.0898140123273912,1
"10",50,0,0,0,20.0602826905375,20.0610891081507,19.4141400403659,19.4997116944014,0.000806417613237187,0.0855716540355225,1
"11",60,0,0,0,16.2800877279868,16.2804082665332,15.9366418664362,16.0070221082244,0.000320538546411342,0.0703802417881985,1
"12",76,0,0,0,8.79522015886586,8.79546180697912,8.75493273253528,8.79546180697912,0.000241648113252779,0.0405290744438425,1
"13",2,0,0,0,30.1639680371088,30.1639680730653,28.1654437258057,28.2533598015368,3.59564680252333e-08,0.0879160757310693,2
"14",7,0,0,0,29.5971859847283,29.5971861140679,27.7186105176765,27.803102641513,1.29339593257782e-07,0.0844921238364904,2
"15",12,0,0,0,28.9314740821042,28.9314745477906,27.1847745709953,27.2599050712754,4.65686447626013e-07,0.0751305002801601,2
"16",17,0,0,0,28.1716950667141,28.1716972762345,26.5642422705415,26.6273466012026,2.20952041729561e-06,0.0631043306611758,2
"17",22,0,0,0,27.3205848637111,27.320598689653,25.8494133779941,25.9097740974883,1.38259418953623e-05,0.0603607194942128,2
"18",27,0,0,0,26.3610082091516,26.3610602128057,25.0335659157252,25.0901389659506,5.20036540336832e-05,0.0565730502253992,2
"19",32,0,0,0,25.2728231129761,25.2729691853691,24.0908565855708,24.1499819321011,0.000146072393032881,0.0591253465303829,2
"20",37,0,0,0,24.0409816152285,24.0412947698537,23.0061046848598,23.072366392685,0.000313154625203538,0.0662617078251984,2
"21",42,0,0,0,22.6441461066953,22.6446384817051,21.7660693214996,21.8324012920338,0.000492375009784496,0.0663319705342111,2
"22",50,0,0,0,20.0603484595194,20.0610891081507,19.4349672750066,19.4997116944014,0.000740648631257557,0.0647444193947955,2
"23",60,0,0,0,16.280044839209,16.2804082665332,15.9523478198269,16.0070221082244,0.00036342732414596,0.0546742883975124,2
"24",76,0,0,0,8.79523761170885,8.79546180697912,8.76036209945821,8.79546180697912,0.000224195270266847,0.035099707520903,2
"25",2,0,0,0,30.1639676571015,30.1639680730653,28.0579082861942,28.2533598015368,4.15963782529616e-07,0.195451515342565,3
"26",7,0,0,0,29.5971853987885,29.5971861140679,27.6379392633054,27.803102641513,7.15279337981656e-07,0.165163378207552,3
"27",12,0,0,0,28.9314733145903,28.9314745477906,27.144514639071,27.2599050712754,1.23320035072538e-06,0.115390432204379,3
"28",17,0,0,0,28.1716937806925,28.1716972762345,26.5475189597737,26.6273466012026,3.49554198919577e-06,0.0798276414289631,3
"29",22,0,0,0,27.3205832429803,27.320598689653,25.8371613681018,25.9097740974883,1.54466727195768e-05,0.0726127293865098,3
"30",27,0,0,0,26.3610063030121,26.3610602128057,25.0238926707067,25.0901389659506,5.39097935998711e-05,0.066246295243868,3
"31",32,0,0,0,25.2727812721659,25.2729691853691,24.0657467608831,24.1499819321011,0.000187913203177459,0.084235171218058,3
"32",37,0,0,0,24.0408325461033,24.0412947698537,22.9538284526783,23.072366392685,0.000462223750421487,0.118537940006746,3
"33",42,0,0,0,22.6438992751074,22.6446384817051,21.6990460915756,21.8324012920338,0.000739206597685893,0.133355200458269,3
"34",50,0,0,0,20.0601734458504,20.0610891081507,19.3671765352194,19.4997116944014,0.000915662300286613,0.13253515918203,3
"35",60,0,0,0,16.2797394138178,16.2804082665332,15.909314902653,16.0070221082244,0.000668852715374868,0.0977072055713588,3
"36",76,0,0,0,8.79521189315167,8.79546180697912,8.75683763427273,8.79546180697912,0.000249913827442327,0.0386241727063865,3
"37",2,0,0,0,30.1639666763417,30.1639680730653,27.999720607301,28.2533598015368,1.39672354748654e-06,0.253639194235788,4
"38",7,0,0,0,29.5971835282961,29.5971861140679,27.5810696803852,27.803102641513,2.58577172829177e-06,0.222032961127798,4
"39",12,0,0,0,28.9314697524445,28.9314745477906,27.0927792358923,27.2599050712754,4.79534610065002e-06,0.167125835383093,4
"40",17,0,0,0,28.1716846287156,28.1716972762345,26.5013708266721,26.6273466012026,1.26475189325959e-05,0.125975774530495,4
"41",22,0,0,0,27.3205534241153,27.320598689653,25.7942170744664,25.9097740974883,4.52655376648181e-05,0.115557023021921,4
"42",27,0,0,0,26.3609221446148,26.3610602128057,24.9816516851458,25.0901389659506,0.000138068190850049,0.108487280804791,4
"43",32,0,0,0,25.2725747943967,25.2729691853691,24.0187476281903,24.1499819321011,0.000394390972395797,0.131234303910826,4
