"","age","PS","SS","EL","LL","TS_notx","TS","EN","LN","Treated","Dead_TS","Dead_other","n_sim"
"53",22,0.000291758834020598,0.00519219085901905,0,0,0.000197926623733728,0.0201826103750401,0.00187694297598403,1.44957236662374e-05,0,2.94509151584135e-06,2.63938747344691,5
"54",27,0.000291755665621502,0.00519181012999328,0,0,0.000197820937445173,0.0194359936043864,0.0018764396869868,1.44880011992959e-05,0,2.85294698501189e-05,2.90011026531963,5
"55",32,0.000291753156225263,0.00519150845058592,0,0,0.000197722343702993,0.0185792642334656,0.00187602392423517,1.44811584688348e-05,0,7.90075852079117e-05,3.18421900508477,5
"56",37,0.000291749914982572,0.00519111884175772,0,0,0.000197596796651356,0.0175898371027187,0.00187549111017158,1.44725044165568e-05,0,0.000143275124863971,3.49801243215275,5
"57",42,0.000291745586560095,0.00519059812724957,0,0,0.000197395728337562,0.016444301444195,0.00187472332012986,1.44581998459181e-05,0,0.000216532896903347,3.84763681609611,5
"58",50,0.000291722349648303,0.00518780475243494,0,0,0.000196457381102968,0.0142963266593589,0.00187076871468514,1.43898763071703e-05,0,0.000426542506909452,4.40114126893984,5
"59",60,0.000291656131921291,0.00517985325525315,0,0,0.000194176089857344,0.0112883221259786,0.00185977137385146,1.42087850758695e-05,0,2.9407273643078e-05,4.67822957155213,5
"60",76,0.000291384314236866,0.00514731591792027,0,0,0.000184369985836083,0.00550899472371389,0.00181482478818358,1.34608313929217e-05,0,0.000118185159870553,3.39581276575447,5
"61",2,0.000458578616376062,0.0119399384061043,0,0,0.000493412547443069,0.0622037614716104,0.00360226784906093,6.97601723647848e-05,0,1.76992265705023e-07,1.49172190967568,6
"62",7,0.000458578412620285,0.0119404458656889,0,0,0.000493390587054556,0.0607557678108163,0.00360269746290724,6.9756327921971e-05,0,6.70753171081681e-07,1.73835585450115,6
"63",12,0.000458578446597388,0.0119403562075051,0,0,0.000492717764335701,0.0590172590137809,0.00360255848345633,6.96556779016716e-05,0,2.5437959372989e-06,2.04160991882049,6
"64",17,0.000458579153837054,0.0119385837301513,0,0,0.000491416943473641,0.0570648112844457,0.00360092333394351,6.9462933968575e-05,0,9.6770433062269e-06,2.35624163567539,6
"65",22,0.000458580010059835,0.0119364445980277,0,0,0.000490340465937998,0.0549872485750826,0.00359902565337893,6.93045286856325e-05,0,3.69363723927898e-05,2.63938323440577,6
"66",27,0.000458580397988731,0.011935476288354,0,0,0.000489718021158316,0.0527053060605178,0.00359817294339263,6.92135265609973e-05,0,0.000101653811066365,2.90010032611104,6
"67",32,0.000458580705237749,0.0119347076150216,0,0,0.000489017172604001,0.0500893370092244,0.00359747507501721,6.91112249352699e-05,0,0.000197604901150885,3.1842009396682,6
"68",37,0.000458581102102067,0.0119337152121225,0,0,0.000487970185119003,0.0470740005817201,0.00359657902231723,6.89577262938308e-05,0,0.000308091875358837,3.49798400042652,6
"69",42,0.000458581632097492,0.0119323846395747,0,0,0.000485976042953594,0.0435982871218153,0.00359531033373175,6.86631553706237e-05,0,0.000429117624712696,3.8475955318465,6
"70",50,0.000458584477640855,0.0119252596142783,0,0,0.000478915844395017,0.0371560745530271,0.0035887141396228,6.76182252025981e-05,0,0.000620466920575176,4.40109705831829,6
"71",60,0.000458592589206166,0.0119050016596614,0,0,0.000463071603519523,0.0281632318116468,0.003570272864159,6.52618309642023e-05,0,0.000290684164482977,4.67815981191592,6
"72",76,0.000458625928075158,0.0118221783006621,0,0,0.000395555992530988,0.0116812291650637,0.00349496680678318,5.52398482728179e-05,0,0.00017465163954789,3.39579826429336,6
"73",2,0.000527250185336865,0.00644730194287589,0,0,0.000749325640298867,0.0773339917621695,0.00115719155544828,8.77893755948939e-05,0,4.05296892340831e-09,1.49172193090954,7
"74",7,0.000527253421185071,0.0064475983185909,0,0,0.000749486047564664,0.0756202802198995,0.00115737151075526,8.78082360880824e-05,0,3.68161113970847e-08,1.73835593309781,7
"75",12,0.000527252881585926,0.00644754668551608,0,0,0.000748919774262521,0.0735546179851222,0.00115728444417827,8.77409220752144e-05,0,3.35595908993864e-07,2.04161019604422,7
"76",17,0.000527241650098666,0.00644651311291682,0,0,0.000747407939352505,0.071230718771296,0.00115654374201258,8.756192651123e-05,0,3.0684947947311e-06,2.35624248679072,7
"77",22,0.00052722805334304,0.00644526483636441,0,0,0.000746064189691875,0.0687630912219952,0.00115571399500614,8.7403433991467e-05,0,2.79091240107879e-05,2.63938466146095,7
"78",27,0.000527221893308635,0.00644469968768019,0,0,0.00074538542558246,0.0660576264300799,0.00115534175282864,8.73244281682872e-05,0,0.000106217763332406,2.9001006955201,7
"79",32,0.000527217014520785,0.00644425131720215,0,0,0.000744706213522948,0.0629546615164593,0.00115502911426557,8.72461945696671e-05,0,0.000232678161054614,3.18419781406959,7
"80",37,0.000527210712880918,0.00644367239035516,0,0,0.000743796647683473,0.0593731962277355,0.00115462990998571,8.71412182840913e-05,0,0.000381615833477525,3.4979751499024,7
"81",42,0.00052720229755488,0.0064428969733918,0,0,0.000742063245447595,0.0552321463355242,0.00115403588467151,8.6939047011177e-05,0,0.000550356481760729,3.8475772660934,7
"82",50,0.000527157120644011,0.00643874249968903,0,0,0.000734966715853642,0.0475062594726121,0.0011510281988395,8.61065701324038e-05,0,0.000931092096131336,4.40103430763191,7
"83",60,0.000527028383979069,0.00642692728579624,0,0,0.000718132531672292,0.036675768121011,0.00114274780624288,8.4101551951069e-05,0,0.000279373356345314,4.67816344999494,7
"84",76,0.000526499978232087,0.00637862717075882,0,0,0.000646255129948526,0.0162589122392412,0.00110884151220033,7.55926413302164e-05,0,0.000257901031659587,3.39577352451905,7
"85",2,0.000579134721164339,0.00833157242566179,0,0,6.97007568487799e-05,0.0204278801331466,0.00153007365271881,7.01684160747415e-06,0,1.56004267164714e-26,1.49172193136148,8
"86",7,0.000579136296460241,0.00833198561911674,0,0,6.97132620070617e-05,0.0200090967865546,0.00153025615635553,7.0181359206674e-06,0,8.96925298025456e-22,1.73835593723297,8
"87",12,0.000579136033772563,0.00833191012577436,0,0,6.97075010047624e-05,0.0195026075211815,0.00153020079066645,7.01752512299417e-06,0,5.20670152838995e-17,2.04161023380647,8
"88",17,0.000579130565942993,0.00833046140682877,0,0,6.96563950788268e-05,0.0189309521082085,0.00152951335546137,7.01220618244233e-06,0,3.00752066535317e-12,2.35624283053176,8
"89",22,0.000579123946452048,0.00832871611993907,0,0,6.95988989186122e-05,0.0183249630939654,0.00152871175230178,7.00623804073035e-06,0,1.4855907538382e-07,2.63938776720193,8
"90",27,0.000579120947416919,0.0083279264388204,0,0,6.95723481271775e-05,0.0176621269659008,0.00152835147394664,7.00356747430509e-06,0,8.21706665988797e-06,2.90011258855627,8
"91",32,0.000579118572134597,0.0083272986873655,0,0,6.95489331761703e-05,0.0169016344717619,0.00152805763090222,7.00132467334191e-06,0,2.56283592229872e-05,3.18422585610953,8
"92",37,0.000579115504087389,0.00832648841886838,0,0,6.95187808244253e-05,0.016023228511374,0.00152768005604526,6.99845934098554e-06,0,4.86931560269121e-05,3.49802619333322,8
"93",42,0.00057911140689974,0.0083253993933072,0,0,6.94748505724627e-05,0.0150060236138675,0.00152714913608578,6.99421024903335e-06,0,7.50160164549263e-05,3.84766035474721,8
"94",50,0.000579089410268397,0.00831957581279391,0,0,6.92579799209194e-05,0.0130977992320951,0.00152437851627916,6.97265150391748e-06,0,0.000148630774460697,4.40119806369613,8
"95",60,0.000579026716879809,0.00830303265936319,0,0,6.87039083814964e-05,0.0104184868363219,0.00151661662347249,6.91321675270327e-06,0,6.29568269085752e-06,4.67823548104941,8
"96",76,0.00057876921021126,0.00823543552159614,0,0,6.63560800714924e-05,0.0052607544703687,0.00148493504624575,6.670022900323e-06,0,4.25556233507234e-05,3.39583486070813,8
"97",2,0.000847731902639396,0.0153924951435452,0,0,0.000460073007557,0.0484982160947847,0.00498625264184621,0.000126707288969039,0,2.82708836924224e-08,1.49172192805467,9
"98",7,0.000847733577519362,0.0153933476323471,0,0,0.000460122218184731,0.0474012227771318,0.00498694826179083,0.000126720287903418,0,1.4701620572098e-07,1.73835591991789,9
"99",12,0.00084773329822577,0.0153931816503831,0,0,0.000459658542679962,0.0460812248099743,0.00498667627528965,0.000126581020625533,0,7.65855115878568e-07,2.041610143322,9
"100",17,0.000847727484729207,0.0153901702609971,0,0,0.000458622402858366,0.0445974116484968,0.004983933466698,0.000126275628396729,0,4.00296254046915e-06,2.35624235931153,9
"101",22,0.000847720446724972,0.0153865549565643,0,0,0.000457737259408833,0.0430205254647669,0.00498080006731925,0.00012601746367857,0,2.09967067367057e-05,2.63938531780777,9
"102",27,0.000847717258063179,0.0153849204635902,0,0,0.000457262203686239,0.0412904680113539,0.00497939452097196,0.000125879821611934,0,6.79962857191066e-05,2.90010502959175,9
"103",32,0.000847714732587185,0.015383617575141,0,0,0.000456760483122739,0.03930663674957,0.0049782304182623,0.000125734771549126,0,0.000141376212715712,3.18420959010926,9
"104",37,0.000847711470533058,0.015381936662553,0,0,0.000456047020791086,0.0370179319052047,0.00497673927008232,0.000125527499102299,0,0.000227475732791729,3.49799782842554,9
"105",42,0.0008477071142464,0.0153796665781803,0,0,0.000454674934250226,0.0343748384023763,0.00497458103448906,0.000125124042526892,0,0.000324131701075201,3.84761554953961,9
"106",50,0.000847683726298025,0.0153675592710508,0,0,0.000449459129649492,0.0294576573045025,0.0049634903831168,0.000123589520732895,0,0.000508603139387968,4.40112169521089,9
"107",60,0.000847617064799118,0.015333218754073,0,0,0.000437446517896079,0.0225706556632426,0.00493268872459891,0.000120031220934304,0,0.000191951811861117,4.67818623080768,9
"108",76,0.000847343218089645,0.0151929565361159,0,0,0.000385904875627321,0.00974196259441423,0.00480678123630881,0.000104809031204426,0,0.000143002976916408,3.39580674413068,9
"109",2,0.000496873162990954,0.010322084966003,0,0,0.000373931307460044,0.0381913374303082,0.00710490659319308,8.47629576832544e-05,0,2.38566669163061e-11,1.49172193135892,10
"110",7,0.000496873436401906,0.01032252402454,0,0,0.000374015802002835,0.0373784852425107,0.00710577769224933,8.47837549283455e-05,0,5.29643586224273e-10,1.73835593717557,10
"111",12,0.000496873390809483,0.0103224469026504,0,0,0.000373884031247676,0.0363966973588107,0.00710549357287756,8.47481830545853e-05,0,1.18255240976196e-08,2.04161023252483,10
"112",17,0.000496872441798202,0.0103209143386597,0,0,0.000373386409639404,0.0352903071835565,0.00710217235392215,8.46204563060927e-05,0,2.64525709220695e-07,2.35624280199888,10
"113",22,0.00049687129288233,0.0103190641861432,0,0,0.000372901204941351,0.0341166934854994,0.0070983206876834,8.44981386768347e-05,0,5.93200621479414e-06,2.63938714366243,10
"114",27,0.000496870772346123,0.010318226624271,0,0,0.000372665610256754,0.03283164615018,0.00709659046901405,8.44405566016787e-05,0,3.60333528248828e-05,2.90010932989144,10
"115",32,0.000496870360070324,0.0103175619028758,0,0,0.000372439383078572,0.0313575544990826,0.00709517353078885,8.43868844702086e-05,0,9.13672350033237e-05,3.18421724298225,10
"116",37,0.000496869827547901,0.0103167036733116,0,0,0.000372148917618477,0.0296554590401905,0.00709335435044072,8.43181180867468e-05,0,0.000159974373203048,3.4980096831192,10
"117",42,0.00049686911639006,0.0103155534763492,0,0,0.000371644780559314,0.0276854679556122,0.00709077631073086,8.41939133497942e-05,0,0.000237366408096244,3.84763284185493,10
"118",50,0.000496865298249309,0.0103093929105327,0,0,0.000369412247380683,0.0239975651315953,0.00707737876870593,8.36387509316236e-05,0,0.000447456741555055,4.40113646449713,10
"119",60,0.00049685441475967,0.0102918746930853,0,0,0.000364054623134255,0.0188227802035378,0.00703993251988054,8.22323371484483e-05,0,6.22526246571049e-05,4.67822087442733,10
"120",76,0.000496809692215466,0.0102202487772371,0,0,0.000341082740722991,0.00894340509418638,0.0068870234951053,7.63525231294584e-05,0,0.000124395825414203,3.39581117013632,10
